code_snippet,labels
"def clique_greedy_degree_heuristic(n, edges):\n    degree = {i: sum(1 for u, v in edges if u == i or v == i) for i in range(n)}\n    clique = set()\n    for node in sorted(range(n), key=lambda x: degree[x], reverse=True):\n        if all((node, neighbor) in edges or (neighbor, node) in edges for neighbor in clique):\n            clique.add(node)\n    return clique",3
"def clique_randomized(n, edges):\n    import random\n    nodes = list(range(n))\n    random.shuffle(nodes)\n    clique = set()\n    for node in nodes:\n        if all((node, neighbor) in edges or (neighbor, node) in edges for neighbor in clique):\n            clique.add(node)\n    return clique",3
"import networkx as nx\n\ndef clique_networkx_greedy(G):\n    clique = set()\n    for node in G.nodes():\n        if all(neighbor in clique or (G.has_edge(node, neighbor)) for neighbor in G.neighbors(node)):\n            clique.add(node)\n    return clique\n\nG = nx.Graph()\nG.add_edges_from([(0, 1), (1, 2), (2, 3), (3, 0), (0, 2)])\nclique_networkx_greedy(G)",3
"def clique_bitmask(n, edges):\n    max_clique = []\n    for mask in range(1 << n):\n        subset = [i for i in range(n) if mask & (1 << i)]\n        if all((u, v) in edges or (v, u) in edges for u in subset for v in subset if u != v):\n            if len(subset) > len(max_clique):\n                max_clique = subset\n    return max_clique",3
"def clique_backtracking(n, edges):\n    def is_clique(nodes):\n        return all((u, v) in edges or (v, u) in edges for u in nodes for v in nodes if u != v)\n    def backtrack(node, current_clique):\n        if node == n:\n            return current_clique\n        if is_clique(current_clique + [node]):\n            with_node = backtrack(node + 1, current_clique + [node])\n            without_node = backtrack(node + 1, current_clique)\n            return max(with_node, without_node, key=len)\n        return backtrack(node + 1, current_clique)\n    return backtrack(0, [])",3
"import networkx as nx\n\ndef clique_networkx_backtracking(G):\n    def is_clique(nodes):\n        return all(G.has_edge(u, v) for u in nodes for v in nodes if u != v)\n    def backtrack(node, current_clique):\n        if node == len(G.nodes):\n            return current_clique\n        if is_clique(current_clique + [node]):\n            with_node = backtrack(node + 1, current_clique + [node])\n            without_node = backtrack(node + 1, current_clique)\n            return max(with_node, without_node, key=len)\n        return backtrack(node + 1, current_clique)\n    return backtrack(0, [])\n\nG = nx.Graph()\nG.add_edges_from([(0, 1), (1, 2), (2, 3), (3, 0), (0, 2)])\nclique_networkx_backtracking(G)",3
"def clique_approximate(n, edges):\n    clique = set()\n    for node in range(n):\n        if all((node, neighbor) in edges or (neighbor, node) in edges for neighbor in clique):\n            clique.add(node)\n    return clique",3
"def greedy_kcolor_adj_matrix(adj_matrix, k):\n    n = len(adj_matrix)\n    colors = [-1] * n\n    v = 0\n    while v < n:\n        used = set()\n        u = 0\n        while u < n:\n            if adj_matrix[v][u] == 1 and colors[u] != -1:\n                used.add(colors[u])\n            u += 1\n        c = 0\n        while c < k and c in used:\n            c += 1\n        if c == k:\n            raise ValueError('k-coloring failed at vertex {}'.format(v))\n        colors[v] = c\n        v += 1\n    return colors\n\nadj = [\n    [0,1,1,0],\n    [1,0,1,1],\n    [1,1,0,1],\n    [0,1,1,0]\n]\nprint(greedy_kcolor_adj_matrix(adj, 3))",4
"def kcolor_backtracking(adj_list, k):\n    n = len(adj_list)\n    colors = [-1] * n\n\n    def is_safe(v, col):\n        idx = 0\n        neighbors = adj_list[v]\n        while idx < len(neighbors):\n            u = neighbors[idx]\n            if colors[u] == col:\n                return False\n            idx += 1\n        return True\n\n    def assign_color(v):\n        if v == n:\n            return True\n        c = 0\n        while c < k:\n            if is_safe(v, c):\n                colors[v] = c\n                if assign_color(v + 1):\n                    return True\n                colors[v] = -1\n            c += 1\n        return False\n\n    if not assign_color(0):\n        raise ValueError('No {}-coloring exists'.format(k))\n    return colors\n\nadj_list = {\n    0: [1,2],\n    1: [0,2,3],\n    2: [0,1,3],\n    3: [1,2]\n}\nprint(kcolor_backtracking(adj_list, 3))",4
"def kcolor_matrix_local_search(adj_matrix, k, max_iter=50):\n    n = len(adj_matrix)\n    colors = [i % k for i in range(n)]  # initial pattern\n\n    def conflicts(v, col):\n        cnt = 0\n        u = 0\n        while u < n:\n            if adj_matrix[v][u] == 1 and colors[u] == col:\n                cnt += 1\n            u += 1\n        return cnt\n\n    it = 0\n    while it < max_iter:\n        changed = False\n        v = 0\n        while v < n:\n            best_col = colors[v]\n            best_conf = conflicts(v, best_col)\n            c = 0\n            while c < k:\n                if c != colors[v]:\n                    c_conf = conflicts(v, c)\n                    if c_conf < best_conf:\n                        best_conf = c_conf\n                        best_col = c\n                c += 1\n            if best_col != colors[v]:\n                colors[v] = best_col\n                changed = True\n            v += 1\n        if not changed:\n            break\n        it += 1\n    return colors\n\nadj = [\n    [0,1,0,1,0],\n    [1,0,1,0,1],\n    [0,1,0,1,0],\n    [1,0,1,0,1],\n    [0,1,0,1,0]\n]\nprint(kcolor_matrix_local_search(adj, 3))",4
"def kcolor_incidence_edges(edges, n, k):\n    # build adjacency from edge list\n    adj = {i: [] for i in range(n)}\n    e_idx = 0\n    while e_idx < len(edges):\n        u, v = edges[e_idx]\n        adj[u].append(v)\n        adj[v].append(u)\n        e_idx += 1\n\n    colors = [-1] * n\n    v = 0\n    while v < n:\n        used = set()\n        ns = adj[v]\n        j = 0\n        while j < len(ns):\n            u = ns[j]\n            if colors[u] != -1:\n                used.add(colors[u])\n            j += 1\n        c = 0\n        while c < k and c in used:\n            c += 1\n        if c == k:\n            raise ValueError('Cannot color vertex {}'.format(v))\n        colors[v] = c\n        v += 1\n    return colors\n\nedges = [(0,1),(1,2),(2,3),(3,0),(1,3),(3,4)]\nprint(kcolor_incidence_edges(edges, 5, 3))",4
"def kcolor_backtrack_partial(adj_list, k):\n    # variant with vertex ordering and while-based neighbor checks\n    order = list(adj_list.keys())\n    n = len(order)\n    colors = {v: -1 for v in order}\n\n    def safe(v, col):\n        ns = adj_list[v]\n        i = 0\n        while i < len(ns):\n            u = ns[i]\n            if colors[u] == col:\n                return False\n            i += 1\n        return True\n\n    def dfs(pos):\n        if pos == n:\n            return True\n        v = order[pos]\n        c = 0\n        while c < k:\n            if safe(v, c):\n                colors[v] = c\n                if dfs(pos + 1):\n                    return True\n                colors[v] = -1\n            c += 1\n        return False\n\n    if not dfs(0):\n        raise RuntimeError('No {}-coloring found'.format(k))\n    return colors\n\nadj = {\n    0: [1,2,3],\n    1: [0,2],\n    2: [0,1,3],\n    3: [0,2]\n}\nprint(kcolor_backtrack_partial(adj, 3))",4
"def kcolor_small_cycle(k):\n    # simple k-coloring for a 6-cycle using while-only logic\n    n = 6\n    adj = {\n        0: [1,5],\n        1: [0,2],\n        2: [1,3],\n        3: [2,4],\n        4: [3,5],\n        5: [0,4]\n    }\n    colors = {v: -1 for v in adj}\n\n    v_list = list(adj.keys())\n    idx = 0\n    while idx < len(v_list):\n        v = v_list[idx]\n        forbidden = set()\n        ns = adj[v]\n        j = 0\n        while j < len(ns):\n            u = ns[j]\n            if colors[u] != -1:\n                forbidden.add(colors[u])\n            j += 1\n        c = 0\n        while c < k and c in forbidden:\n            c += 1\n        if c == k:\n            raise ValueError('Need more than {} colors'.format(k))\n        colors[v] = c\n        idx += 1\n    return colors\n\nprint(kcolor_small_cycle(3))",4
"def kcolor_with_color_sets(adj_list, k):\n    vertices = list(adj_list.keys())\n    n = len(vertices)\n    color_sets = [set() for _ in range(k)]\n    assignment = {v: None for v in vertices}\n\n    i = 0\n    while i < n:\n        v = vertices[i]\n        chosen = None\n        c = 0\n        while c < k:\n            valid = True\n            ns = adj_list[v]\n            j = 0\n            while j < len(ns):\n                u = ns[j]\n                if assignment[u] == c:\n                    valid = False\n                    break\n                j += 1\n            if valid:\n                chosen = c\n                break\n            c += 1\n        if chosen is None:\n            raise ValueError('k-coloring failed')\n        assignment[v] = chosen\n        color_sets[chosen].add(v)\n        i += 1\n    return assignment, color_sets\n\nadj = {\n    0: [1,4],\n    1: [0,2],\n    2: [1,3,4],\n    3: [2],\n    4: [0,2]\n}\nprint(kcolor_with_color_sets(adj, 3))",4
"def kcolor_matrix_scan(adj_matrix, k):\n    n = len(adj_matrix)\n    colors = [-1] * n\n\n    v = 0\n    while v < n:\n        forbidden = [False] * k\n        u = 0\n        while u < n:\n            if adj_matrix[v][u] == 1 and colors[u] != -1:\n                c = colors[u]\n                if 0 <= c < k:\n                    forbidden[c] = True\n            u += 1\n        c = 0\n        while c < k and forbidden[c]:\n            c += 1\n        if c == k:\n            raise ValueError('Vertex {} cannot be colored'.format(v))\n        colors[v] = c\n        v += 1\n    return colors\n\nadj = [\n    [0,1,0,1,0,0],\n    [1,0,1,0,1,0],\n    [0,1,0,1,0,1],\n    [1,0,1,0,1,0],\n    [0,1,0,1,0,1],\n    [0,0,1,0,1,0]\n]\nprint(kcolor_matrix_scan(adj, 3))",4
"def kcolor_with_explicit_stack(adj_list, k):\n    # manual stack-based DFS for coloring\n    vertices = list(adj_list.keys())\n    colors = {v: -1 for v in vertices}\n    stack = [(vertices[0], 0)]\n\n    while len(stack) > 0:\n        v, start_color = stack.pop()\n        if colors[v] != -1:\n            continue\n        c = start_color\n        chosen = None\n        while c < k:\n            ok = True\n            ns = adj_list[v]\n            i = 0\n            while i < len(ns):\n                u = ns[i]\n                if colors[u] == c:\n                    ok = False\n                    break\n                i += 1\n            if ok:\n                chosen = c\n                break\n            c += 1\n        if chosen is None:\n            raise ValueError('Stack-based coloring failed')\n        colors[v] = chosen\n        ns2 = adj_list[v]\n        j = 0\n        while j < len(ns2):\n            u = ns2[j]\n            if colors[u] == -1:\n                stack.append((u, 0))\n            j += 1\n    return colors\n\nadj = {\n    0: [1,2],\n    1: [0,3],\n    2: [0,3],\n    3: [1,2,4],\n    4: [3]\n}\nprint(kcolor_with_explicit_stack(adj, 3))",4
"def kcoloring_dfs(n, edges, k):\n    def dfs(node, colors):\n        if node == n:\n            return colors\n        for color in range(k):\n            if all(colors[neighbor] != color for u, v in edges if u == node for neighbor in [v]):\n                colors[node] = color\n                result = dfs(node + 1, colors)\n                if result:\n                    return result\n                colors[node] = -1\n        return None\n    return dfs(0, [-1] * n)\n\nedges = [(0, 1), (1, 2), (2, 3), (3, 0)]\nkcoloring_dfs(4, edges, 3)",4
"import networkx as nx\n\ndef kcoloring_networkx_dfs(G, k):\n    def dfs(node, colors):\n        if node == len(G.nodes):\n            return colors\n        for color in range(k):\n            if all(colors[neighbor] != color for neighbor in G.neighbors(node)):\n                colors[node] = color\n                result = dfs(node + 1, colors)\n                if result:\n                    return result\n                colors[node] = -1\n        return None\n    return dfs(0, [-1] * len(G.nodes))\n\nG = nx.Graph()\nG.add_edges_from([(0, 1), (1, 2), (2, 3), (3, 0)])\nkcoloring_networkx_dfs(G, 3)",4
"def kcoloring_backtracking(n, edges, k):\n    def is_valid_coloring(node, color, colors):\n        return all(colors[neighbor] != color for u, v in edges if u == node for neighbor in [v])\n    def backtrack(node, colors):\n        if node == n:\n            return colors\n        for color in range(k):\n            if is_valid_coloring(node, color, colors):\n                colors[node] = color\n                result = backtrack(node + 1, colors)\n                if result is not None:\n                    return result\n                colors[node] = -1\n        return None\n    return backtrack(0, [-1] * n)\n\nedges = [(0, 1), (1, 2), (2, 3), (3, 0)]\ncolors = kcoloring_backtracking(4, edges, 3)\nprint(colors)",4
"import networkx as nx\n\ndef kcoloring_networkx_greedy(G, k):\n    colors = {}\n    for node in G.nodes():\n        available_colors = set(range(k)) - {colors[neighbor] for neighbor in G.neighbors(node) if neighbor in colors}\n        if available_colors:\n            colors[node] = min(available_colors)\n    return colors\n\nG = nx.Graph()\nG.add_edges_from([(0, 1), (1, 2), (2, 3), (3, 0)])\ncolors = kcoloring_networkx_greedy(G, 3)\nprint(colors)",4
"def kcoloring_random(n, edges, k):\n    import random\n    colors = [-1] * n\n    nodes = list(range(n))\n    random.shuffle(nodes)\n    for node in nodes:\n        available_colors = set(range(k)) - {colors[neighbor] for u, v in edges if u == node for neighbor in [v] if colors[neighbor] != -1}\n        if available_colors:\n            colors[node] = random.choice(list(available_colors))\n    return colors\n\nedges = [(0, 1), (1, 2), (2, 3), (3, 0)]\ncolors = kcoloring_random(4, edges, 3)\nprint(colors)",4
"def kcoloring_sequential(n, edges, k):\n    colors = [-1] * n\n    for node in range(n):\n        available_colors = set(range(k)) - {colors[neighbor] for u, v in edges if u == node for neighbor in [v]}\n        if available_colors:\n            colors[node] = min(available_colors)\n    return colors\n\nedges = [(0, 1), (1, 2), (2, 3), (3, 0)]\ncolors = kcoloring_sequential(4, edges, 3)\nprint(colors)",4
"import networkx as nx\n\ndef kcoloring_networkx_backtracking(G, k):\n    def is_valid_coloring(node, color, colors):\n        return all(colors[neighbor] != color for neighbor in G.neighbors(node))\n    def backtrack(node, colors):\n        if node == len(G.nodes):\n            return colors\n        for color in range(k):\n            if is_valid_coloring(node, color, colors):\n                colors[node] = color\n                result = backtrack(node + 1, colors)\n                if result is not None:\n                    return result\n                colors[node] = -1\n        return None\n    return backtrack(0, [-1] * len(G.nodes))\n\nG = nx.Graph()\nG.add_edges_from([(0, 1), (1, 2), (2, 3), (3, 0)])\ncolors = kcoloring_networkx_backtracking(G, 3)\nprint(colors)",4
"def kcoloring_greedy_degree_heuristic(n, edges, k):\n    degree = {i: sum(1 for u, v in edges if u == i or v == i) for i in range(n)}\n    colors = [-1] * n\n    for node in sorted(range(n), key=lambda x: degree[x], reverse=True):\n        available_colors = set(range(k)) - {colors[neighbor] for u, v in edges if u == node for neighbor in [v]}\n        if available_colors:\n            colors[node] = min(available_colors)\n    return colors\n\nedges = [(0, 1), (1, 2), (2, 3), (3, 0)]\ncolors = kcoloring_greedy_degree_heuristic(4, edges, 3)\nprint(colors)",4
"def kcoloring_dfs(n, edges, k):\n    def dfs(node, colors):\n        if node == n:\n            return colors\n        for color in range(k):\n            if all(colors[neighbor] != color for u, v in edges if u == node for neighbor in [v]):\n                colors[node] = color\n                result = dfs(node + 1, colors)\n                if result:\n                    return result\n                colors[node] = -1\n        return None\n    return dfs(0, [-1] * n)\n\nedges = [(0, 1), (1, 2), (2, 3), (3, 0)]\ncolors = kcoloring_dfs(4, edges, 3)\nprint(colors)",4
"import random\n\ndef kcoloring_simulated_annealing(n, edges, k, max_steps=1000):\n    colors = [random.choice(range(k)) for _ in range(n)]\n    temperature = 1000\n    def count_conflicts():\n        return sum(1 for u, v in edges if colors[u] == colors[v])\n    for _ in range(max_steps):\n        if count_conflicts() == 0:\n            return colors\n        node = random.choice(range(n))\n        available_colors = set(range(k)) - {colors[neighbor] for u, v in edges if u == node for neighbor in [v]}\n        if available_colors:\n            new_color = random.choice(list(available_colors))\n            current_conflicts = count_conflicts()\n            colors[node] = new_color\n            if count_conflicts() >= current_conflicts and random.random() > (1.0 / temperature):\n                colors[node] = new_color  # Revert to previous\n        temperature *= 0.95\n    return None\n\nedges = [(0, 1), (1, 2), (2, 3), (3, 0)]\ncolors = kcoloring_simulated_annealing(4, edges, 3)\nprint(colors)",4
"import networkx as nx\n\ndef kcoloring_networkx_dfs(G, k):\n    def dfs(node, colors):\n        if node == len(G.nodes):\n            return colors\n        for color in range(k):\n            if all(colors[neighbor] != color for neighbor in G.neighbors(node)):\n                colors[node] = color\n                result = dfs(node + 1, colors)\n                if result:\n                    return result\n                colors[node] = -1\n        return None\n    return dfs(0, [-1] * len(G.nodes))\n\nG = nx.Graph()\nG.add_edges_from([(0, 1), (1, 2), (2, 3), (3, 0)])\ncolors = kcoloring_networkx_dfs(G, 3)\nprint(colors)",4
"def kcoloring_custom_order(n, edges, k):\n    custom_order = [0, 3, 1, 2]  # Some arbitrary custom order\n    colors = [-1] * n\n    for node in custom_order:\n        available_colors = set(range(k)) - {colors[neighbor] for u, v in edges if u == node for neighbor in [v]}\n        if available_colors:\n            colors[node] = min(available_colors)\n    return colors\n\nedges = [(0, 1), (1, 2), (2, 3), (3, 0)]\ncolors = kcoloring_custom_order(4, edges, 3)\nprint(colors)",4
"def max_cut_brute_force(edges, n):\n    best_cut_value = 0\n    best_partition = None\n    for i in range(1 << n):\n        set_A = {j for j in range(n) if i & (1 << j)}\n        set_B = set(range(n)) - set_A\n        cut_value = sum(1 for u, v in edges if (u in set_A and v in set_B) or (u in set_B and v in set_A))\n        if cut_value > best_cut_value:\n            best_cut_value = cut_value\n            best_partition = (set_A, set_B)\n    return best_cut_value, best_partition\n\n# Input data\nedges = [(0, 1), (1, 2), (2, 3), (3, 0)]\ncut_value, partition = max_cut_brute_force(edges, 4)\nprint(cut_value, partition)",0
"def max_cut_random(n, edges):\n    import random\n    set_A, set_B = set(), set()\n    for node in range(n):\n        if random.random() > 0.5:\n            set_A.add(node)\n        else:\n            set_B.add(node)\n    cut_value = sum(1 for u, v in edges if (u in set_A and v in set_B) or (u in set_B and v in set_A))\n    return cut_value, set_A, set_B\n\n# Input data\nedges = [(0, 1), (1, 2), (2, 3), (3, 0)]\ncut_value, part_A, part_B = max_cut_random(4, edges)\nprint(cut_value, part_A, part_B)",0
"def mis_greedy(n, edges):\n    independent_set = set()\n    for node in range(n):\n        if all(neighbor not in independent_set for u, v in edges if u == node for neighbor in [v]):\n            independent_set.add(node)\n    return independent_set\n\n# Input data\nedges = [(0, 1), (1, 2), (2, 3), (3, 0)]\nindependent_set = mis_greedy(4, edges)\nprint(independent_set)",1
"def mis_backtracking(n, edges):\n    def is_valid(independent_set, node):\n        return all(neighbor not in independent_set for u, v in edges if u == node for neighbor in [v])\n    def backtrack(node, current_set):\n        if node == n:\n            return current_set\n        with_node = backtrack(node + 1, current_set + [node]) if is_valid(current_set, node) else []\n        without_node = backtrack(node + 1, current_set)\n        return max(with_node, without_node, key=len)\n    return backtrack(0, [])\n\n# Input data\nedges = [(0, 1), (1, 2), (2, 3), (3, 0)]\nindependent_set = mis_backtracking(4, edges)\nprint(independent_set)",1
"def tsp_greedy(cost_matrix):\n    n = len(cost_matrix)\n    unvisited = set(range(1, n))\n    route, total_cost = [0], 0\n    current = 0\n    while unvisited:\n        next_city = min(unvisited, key=lambda city: cost_matrix[current][city])\n        total_cost += cost_matrix[current][next_city]\n        route.append(next_city)\n        unvisited.remove(next_city)\n        current = next_city\n    total_cost += cost_matrix[route[-1]][0]\n    return total_cost, route\n\n# Input data\ncost_matrix = [[0, 10, 15, 20], [10, 0, 35, 25], [15, 35, 0, 30], [20, 25, 30, 0]]\ncost, route = tsp_greedy(cost_matrix)\nprint(cost, route)",2
"def tsp_brute_force(cost_matrix):\n    from itertools import permutations\n    n = len(cost_matrix)\n    min_cost = float('inf')\n    best_route = None\n    for route in permutations(range(n)):\n        cost = sum(cost_matrix[route[i]][route[i+1]] for i in range(n-1)) + cost_matrix[route[-1]][route[0]]\n        if cost < min_cost:\n            min_cost = cost\n            best_route = route\n    return min_cost, best_route\n\n# Input data\ncost_matrix = [[0, 10, 15, 20], [10, 0, 35, 25], [15, 35, 0, 30], [20, 25, 30, 0]]\nmin_cost, route = tsp_brute_force(cost_matrix)\nprint(min_cost, route)",2
"def clique_backtracking(n, edges):\n    def is_clique(nodes):\n        return all((u, v) in edges or (v, u) in edges for u in nodes for v in nodes if u != v)\n    def backtrack(node, current_clique):\n        if node == n:\n            return current_clique\n        with_node = backtrack(node + 1, current_clique + [node]) if is_clique(current_clique + [node]) else []\n        without_node = backtrack(node + 1, current_clique)\n        return max(with_node, without_node, key=len)\n    return backtrack(0, [])\n\n# Input data\nedges = [(0, 1), (1, 2), (2, 3), (3, 0), (0, 2)]\nclique = clique_backtracking(4, edges)\nprint(clique)",3
"def clique_greedy(n, edges):\n    clique = set()\n    for node in range(n):\n        if all((node, neighbor) in edges or (neighbor, node) in edges for neighbor in clique):\n            clique.add(node)\n    return clique\n\n# Input data\nedges = [(0, 1), (1, 2), (2, 3), (3, 0), (0, 2)]\nclique = clique_greedy(4, edges)\nprint(clique)",3
"def kcoloring_greedy(n, edges, k):\n    colors = [-1] * n\n    for node in range(n):\n        available_colors = set(range(k)) - {colors[neighbor] for u, v in edges if u == node for neighbor in [v]}\n        if available_colors:\n            colors[node] = min(available_colors)\n    return colors\n\n# Input data\nedges = [(0, 1), (1, 2), (2, 3), (3, 0)]\ncolors = kcoloring_greedy(4, edges, 3)\nprint(colors)",4
"import networkx as nx\n\ndef kcoloring_networkx_greedy(G, k):\n    colors = {}\n    for node in G.nodes():\n        available_colors = set(range(k)) - {colors[neighbor] for neighbor in G.neighbors(node) if neighbor in colors}\n        if available_colors:\n            colors[node] = min(available_colors)\n    return colors\n\n# Input data\nG = nx.Graph()\nG.add_edges_from([(0, 1), (1, 2), (2, 3), (3, 0)])\ncolors = kcoloring_networkx_greedy(G, 3)\nprint(colors)",4
"def trial_division_factorization(n):\n    factors = []\n    divisor = 2\n    while n > 1:\n        while n % divisor == 0:\n            factors.append(divisor)\n            n //= divisor\n        divisor += 1\n    return factors\n\n# Input data\nn = 56\nfactors = trial_division_factorization(n)\nprint(factors)",5
"def fermat_factorization(n):\n    if n % 2 == 0:\n        return [2, n // 2]\n    a = int(n**0.5) + 1\n    b2 = a*a - n\n    while int(b2**0.5)**2 != b2:\n        a += 1\n        b2 = a*a - n\n    b = int(b2**0.5)\n    return [a - b, a + b]\n\n# Input data\nn = 5959\nfactors = fermat_factorization(n)\nprint(factors)",5
"def pollard_rho_factorization(n):\n    def gcd(x, y):\n        while y != 0:\n            x, y = y, x % y\n        return x\n    def f(x):\n        return (x*x + 1) % n\n    x, y, d = 2, 2, 1\n    while d == 1:\n        x = f(x)\n        y = f(f(y))\n        d = gcd(abs(x - y), n)\n    if d == n:\n        return None\n    return [d, n // d]\n\n# Input data\nn = 8051\nfactors = pollard_rho_factorization(n)\nprint(factors)",5
"def naive_factorization(n):\n    factors = []\n    for i in range(2, n + 1):\n        while n % i == 0:\n            factors.append(i)\n            n //= i\n    return factors\n\n# Input data\nn = 315\nfactors = naive_factorization(n)\nprint(factors)",5
"def pollard_rho_optimized(n):\n    def gcd(x, y):\n        while y != 0:\n            x, y = y, x % y\n        return x\n    def f(x):\n        return (x * x + 1) % n\n    x, y, d = 2, 2, 1\n    while d == 1:\n        x = f(x)\n        y = f(f(y))\n        d = gcd(abs(x - y), n)\n    if d == n:\n        return None\n    return [d, n // d]\n\n# Input data\nn = 10403\nfactors = pollard_rho_optimized(n)\nprint(factors)",5
"def pollard_brent_factorization(n):\n    def gcd(x, y):\n        while y != 0:\n            x, y = y, x % y\n        return x\n    y, c, m = 2, 1, 100\n    g, r, q = 1, 1, 1\n    x, ys = 0, 0\n    while g == 1:\n        x = y\n        for i in range(r):\n            y = (y * y + c) % n\n        k = 0\n        while k < r and g == 1:\n            ys = y\n            for i in range(min(m, r - k)):\n                y = (y * y + c) % n\n                q = q * abs(x - y) % n\n            g = gcd(q, n)\n            k += m\n        r *= 2\n    if g == n:\n        while True:\n            ys = (ys * ys + c) % n\n            g = gcd(abs(x - ys), n)\n            if g > 1:\n                break\n    return [g, n // g]\n\n# Input data\nn = 5897\nfactors = pollard_brent_factorization(n)\nprint(factors)",5
"def fermat_modified_factorization(n):\n    if n % 2 == 0:\n        return [2, n // 2]\n    x = int(n**0.5) + 1\n    while True:\n        y2 = x*x - n\n        y = int(y2**0.5)\n        if y*y == y2:\n            break\n        x += 1\n    return [x - y, x + y]\n\n# Input data\nn = 1369\nfactors = fermat_modified_factorization(n)\nprint(factors)",5
"def optimized_trial_division(n):\n    factors = []\n    divisor = 2\n    while n % divisor == 0:\n        factors.append(divisor)\n        n //= divisor\n    divisor = 3\n    while n > 1 and divisor * divisor <= n:\n        while n % divisor == 0:\n            factors.append(divisor)\n            n //= divisor\n        divisor += 2\n    if n > 1:\n        factors.append(n)\n    return factors\n\n# Input data\nn = 123456\nfactors = optimized_trial_division(n)\nprint(factors)",5
"def simple_factorization(n):\n    factors = []\n    divisor = 2\n    while n > 1:\n        while n % divisor == 0:\n            factors.append(divisor)\n            n //= divisor\n        divisor += 1\n    return factors\n\n# Input data\nn = 1458\nfactors = simple_factorization(n)\nprint(factors)",5
"def factorization_recursive(n):\n    def recursive_division(n, divisor=2):\n        if n == 1:\n            return []\n        if n % divisor == 0:\n            return [divisor] + recursive_division(n // divisor, divisor)\n        return recursive_division(n, divisor + 1)\n    return recursive_division(n)\n\n# Input data\nn = 98\nfactors = factorization_recursive(n)\nprint(factors)",5
"def wheel_factorization(n):\n    factors = []\n    wheel = [2, 3, 5]\n    for prime in wheel:\n        while n % prime == 0:\n            factors.append(prime)\n            n //= prime\n    divisor = 7\n    step = [4, 2, 4, 2, 4, 6, 2, 6]\n    while divisor * divisor <= n:\n        if n % divisor == 0:\n            factors.append(divisor)\n            n //= divisor\n        else:\n            divisor += step.pop(0)\n            step.append(step[-1])\n    if n > 1:\n        factors.append(n)\n    return factors\n\n# Input data\nn = 2310\nfactors = wheel_factorization(n)\nprint(factors)",5
"def rho_with_random_pollard(n):\n    from random import randint\n    def gcd(x, y):\n        while y:\n            x, y = y, x % y\n        return x\n    def f(x, n):\n        return (x*x + randint(1, 10)) % n\n    x, y, d = 2, 2, 1\n    while d == 1:\n        x = f(x, n)\n        y = f(f(y, n), n)\n        d = gcd(abs(x - y), n)\n    if d == n:\n        return None\n    return [d, n // d]\n\n# Input data\nn = 8893\nfactors = rho_with_random_pollard(n)\nprint(factors)",5
"# Python code\nimport networkx as nx\n\ndef priority_based_mis(G):\n    independent_set = set()\n    remaining_nodes = sorted(G.nodes(), key=lambda x: (G.degree(x), x))\n    while remaining_nodes:\n        node = remaining_nodes.pop(0)\n        independent_set.add(node)\n        neighbors = set(G.neighbors(node))\n        remaining_nodes = [n for n in remaining_nodes if n not in neighbors]\n    return independent_set\n\nG = nx.Graph()\nG.add_edges_from([(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 0)])\nindependent_set = priority_based_mis(G)\nprint(f""Maximal Independent Set: {independent_set}"")",1
"# Python code\nimport networkx as nx\n\ndef greedy_degree_mis(G):\n    independent_set = set()\n    remaining_nodes = sorted(G.nodes(), key=lambda x: G.degree(x), reverse=True)\n    while remaining_nodes:\n        node = remaining_nodes.pop(0)\n        independent_set.add(node)\n        neighbors = set(G.neighbors(node))\n        remaining_nodes = [n for n in remaining_nodes if n not in neighbors]\n    return independent_set\n\nG = nx.Graph()\nG.add_edges_from([(0, 1), (1, 2), (2, 3), (3, 4)])\nindependent_set = greedy_degree_mis(G)\nprint(f""Maximal Independent Set: {independent_set}"")",1
"# Python code\nimport networkx as nx\n\ndef recursive_heuristic_mis(G, independent_set=None, remaining_nodes=None):\n    if independent_set is None:\n        independent_set = set()\n    if remaining_nodes is None:\n        remaining_nodes = set(G.nodes())\n    if not remaining_nodes:\n        return independent_set\n    node = min(remaining_nodes, key=lambda x: G.degree(x))\n    neighbors = set(G.neighbors(node))\n    new_set = independent_set | {node}\n    return recursive_heuristic_mis(G, new_set, remaining_nodes - neighbors)\n\nG = nx.Graph()\nG.add_edges_from([(0, 1), (1, 2), (2, 3), (3, 4)])\nindependent_set = recursive_heuristic_mis(G)\nprint(f""Maximal Independent Set: {independent_set}"")",1
"# Python code\nimport networkx as nx\n\ndef depth_first_mis(G):\n    independent_set = set()\n    visited_nodes = set()\n    def dfs(node):\n        if node not in visited_nodes:\n            visited_nodes.add(node)\n            independent_set.add(node)\n            for neighbor in G.neighbors(node):\n                visited_nodes.add(neighbor)\n    for start_node in G.nodes():\n        dfs(start_node)\n    return independent_set\n\nG = nx.Graph()\nG.add_edges_from([(1, 2), (2, 3), (3, 5), (5, 6), (6, 1)])\nresult_set = depth_first_mis(G)\nprint(f""Maximal Independent Set: {result_set}"")",1
